cluster,original,original_path,duplicate,duplicate_path,affected_elements,original_size,duplicate_size,affected_annotations,original_size_no_annotations,duplicate_size_no_annotations,ADD-EAnnotation,ADD-EAttribute,ADD-EClass,ADD-EDataType,ADD-EEnum,ADD-EEnumLiteral,ADD-EGenericType,ADD-EObject,ADD-EOperation,ADD-EPackage,ADD-EParameter,ADD-EReference,ADD-EStringToStringMapEntry,ADD-ETypeParameter,ADD-ResourceAttachment.EAnnotation,ADD-ResourceAttachment.EClass,ADD-ResourceAttachment.EDataType,ADD-ResourceAttachment.EPackage,CHANGE-EAnnotation.references,CHANGE-EAnnotation.source,CHANGE-EAttribute.changeable,CHANGE-EAttribute.defaultValueLiteral,CHANGE-EAttribute.derived,CHANGE-EAttribute.eType,CHANGE-EAttribute.iD,CHANGE-EAttribute.lowerBound,CHANGE-EAttribute.name,CHANGE-EAttribute.ordered,CHANGE-EAttribute.transient,CHANGE-EAttribute.unique,CHANGE-EAttribute.unsettable,CHANGE-EAttribute.upperBound,CHANGE-EAttribute.volatile,CHANGE-EClass.abstract,CHANGE-EClass.eSuperTypes,CHANGE-EClass.instanceClassName,CHANGE-EClass.instanceTypeName,CHANGE-EClass.interface,CHANGE-EClass.name,CHANGE-EDataType.instanceClassName,CHANGE-EDataType.instanceTypeName,CHANGE-EDataType.name,CHANGE-EDataType.serializable,CHANGE-EEnum.instanceClassName,CHANGE-EEnum.instanceTypeName,CHANGE-EEnum.name,CHANGE-EEnumLiteral.literal,CHANGE-EEnumLiteral.name,CHANGE-EEnumLiteral.value,CHANGE-EGenericType.eClassifier,CHANGE-EGenericType.eTypeParameter,CHANGE-EOperation.eExceptions,CHANGE-EOperation.eType,CHANGE-EOperation.lowerBound,CHANGE-EOperation.name,CHANGE-EOperation.ordered,CHANGE-EOperation.unique,CHANGE-EOperation.upperBound,CHANGE-EPackage.name,CHANGE-EPackage.nsPrefix,CHANGE-EPackage.nsURI,CHANGE-EParameter.eType,CHANGE-EParameter.lowerBound,CHANGE-EParameter.name,CHANGE-EParameter.ordered,CHANGE-EParameter.unique,CHANGE-EParameter.upperBound,CHANGE-EReference.changeable,CHANGE-EReference.containment,CHANGE-EReference.defaultValueLiteral,CHANGE-EReference.derived,CHANGE-EReference.eKeys,CHANGE-EReference.eOpposite,CHANGE-EReference.eType,CHANGE-EReference.lowerBound,CHANGE-EReference.name,CHANGE-EReference.ordered,CHANGE-EReference.resolveProxies,CHANGE-EReference.transient,CHANGE-EReference.unique,CHANGE-EReference.unsettable,CHANGE-EReference.upperBound,CHANGE-EReference.volatile,CHANGE-EStringToStringMapEntry.key,CHANGE-EStringToStringMapEntry.value,DELETE-EAnnotation,DELETE-EAttribute,DELETE-EClass,DELETE-EDataType,DELETE-EEnum,DELETE-EEnumLiteral,DELETE-EGenericType,DELETE-EOperation,DELETE-EPackage,DELETE-EParameter,DELETE-EReference,DELETE-EStringToStringMapEntry,DELETE-ETypeParameter,DELETE-ResourceAttachment.EPackage,MOVE-EAttribute,MOVE-EClass,MOVE-EDataType,MOVE-EEnum,MOVE-EEnumLiteral,MOVE-EGenericType,MOVE-EOperation,MOVE-EPackage,MOVE-EReference
26,6315,Yakindu$statecharts$plugins#org.yakindu.sct.model.sexec#model#sexec.ecore,14195,huybuidac20593$yakindu$SCT2#branches#Xtext_TS#org.yakindu.sct.model.sexec#model#sexec.ecore,12,221,198,0,221,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,6315,Yakindu$statecharts$plugins#org.yakindu.sct.model.sexec#model#sexec.ecore,12314,huybuidac20593$yakindu$SCT2#tags#22_RELEASE_2_4_0#plugins#org.yakindu.sct.model.sexec#model#sexec.ecore,12,221,198,0,221,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,6315,Yakindu$statecharts$plugins#org.yakindu.sct.model.sexec#model#sexec.ecore,641,huybuidac20593$yakindu$SCT2#branches#Bugfix_2.4.x#plugins#org.yakindu.sct.model.sexec#model#sexec.ecore,11,221,200,0,221,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,6315,Yakindu$statecharts$plugins#org.yakindu.sct.model.sexec#model#sexec.ecore,7833,huybuidac20593$yakindu$SCT2#tags#BEFORE_TYPE_SYSTEM#plugins#org.yakindu.sct.model.sexec#model#sexec.ecore,11,221,200,0,221,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,6315,Yakindu$statecharts$plugins#org.yakindu.sct.model.sexec#model#sexec.ecore,20091,huybuidac20593$yakindu$SCT2#branches#Bugfix_2_3_x#plugins#org.yakindu.sct.model.sexec#model#sexec.ecore,12,221,198,0,221,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,6315,Yakindu$statecharts$plugins#org.yakindu.sct.model.sexec#model#sexec.ecore,12604,huybuidac20593$yakindu$SCT2#tags#_Before_domain_refactoring#plugins#org.yakindu.sct.model.sexec#model#sexec.ecore,11,221,200,0,221,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,15174,KybeleResearch$i-trace$iTrace.ui#src#iTrace#ui#transformations#resources#KDM.ecore,152,1318,1320,0,1318,1320,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,8258,ChristianWulf$CSharpKDMDiscoverer$ecore models#kdm-modisco.ecore,252,1318,1398,75,1318,1323,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,27207,ChristianWulf$CSharpKDMDiscoverer$ecore models#kdm-09-05-23.ecore,171,1318,1318,0,1318,1318,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,13525,asenac$e4c$tests#generation-tests#KDM.ecore,14,1318,1318,0,1318,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,3541,atlanmod$mondo-itmfactory-benchmark$eu.opensourceprojects.mondo.benchmarks.itmfactory#models#kdm.ecore,252,1318,1398,75,1318,1323,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,17037,jlcanovas$gra2mol$examples#Grammar2Model.examples.Java2ASTMModel#files#metamodels#kdm.ecore,164,1318,1318,0,1318,1318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,17051,jlcanovas$gra2mol$core#Grammar2Model#metamodel#kdmmodse.ecore,153,1318,1318,0,1318,1318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,26154,jlcanovas$gra2mol$core#Grammar2Model.KDM#model#kdm.ecore,167,1318,1320,2,1318,1318,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,9149,jlcanovas$gra2mol$examples#Grammar2Model.examples.Java2KDMModel#files#metamodels#kdm.ecore,164,1318,1318,0,1318,1318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,4424,jlcanovas$gra2mol$core#Grammar2Model#metamodel#kdm.ecore,153,1318,1318,0,1318,1318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,20460,jlcanovas$gra2mol$examples#Grammar2Model.examples.Delphi2Model#ASTMExtraction#files#metamodels#kdm.ecore,167,1318,1320,2,1318,1318,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,20928,catedrasaes-umu$emf4cpp$emf4cpp.tests#kdm#KDM.ecore,14,1318,1318,0,1318,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,7378,catedrasaes-umu$emf4cpp$emf4cpp.tests#metamodels#KDM.ecore,0,1318,1318,0,1318,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,6689,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#kdm-09-05-23.ecore,171,1318,1318,0,1318,1318,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,16195,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#kdm-modisco.ecore,252,1318,1398,75,1318,1323,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,9954,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#KDM.ecore,0,1318,1318,0,1318,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,21585,mhe504$DBLModeller$metamodels#kdm.ecore,164,1318,1318,0,1318,1318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,19863,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#kdm-modisco.ecore,252,1318,1398,75,1318,1323,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,24804,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#kdm-09-05-23.ecore,171,1318,1318,0,1318,1318,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,4584,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#KDM.ecore,0,1318,1318,0,1318,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,13861,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#kdm-modisco.ecore,252,1318,1398,75,1318,1323,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,18116,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#KDM.ecore,0,1318,1318,0,1318,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,18526,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#kdm-09-05-23.ecore,171,1318,1318,0,1318,1318,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,18813,sentery$ModelTransformation$TestTransformation#Metamodel#kdm.ecore,252,1318,1398,75,1318,1323,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,25197,dedeLandi$masterSourceCode$br.ufscar.KDM-MANAGEMENT.core#src#br#ufscar#KDM_MANAGEMENT#tests#09-05-23.ecore,171,1318,1318,0,1318,1318,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,28846,MDEGroup$MDEProfile$anatlyzer.atl.tests.api#third-party#largeprojects#modisco#metamodels#kdm.ecore,252,1318,1398,75,1318,1323,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,5785,Brunocg$ArchKDM2UML$kdm.ecore,298,1318,1410,0,1318,1410,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,1694,atlanmod$DynamicAnalyser$parsing#src#main#resources#hawk#kdm.ecore,252,1318,1398,75,1318,1323,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,24888,Advanse-Lab$KDM-AO$hwExtension#KDM-AO.ecore,327,1318,1523,75,1318,1448,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,13709,ricpdc$ArchiRev$ArchiRev#src#main#resources#metamodels#kdm.ecore,298,1318,1410,0,1318,1410,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
27,2351,DevBoost$EMFText$Incubation#org.emftext.metamodelstatistics#models#KDM.ecore,12700,NMFCode$NMF$Transformations#Tests#CodeGenerationTests#KDM.ecore,0,1318,1318,0,1318,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
